Date,AAPL,MSFT,ORCL,CSCO,IBM,INTC,TXN,JPM,BAC,WFC,GS,MS,AXP,GOOGL,DIS,CMCSA,VZ,AMZN,HD,MCD,NKE,LOW,JNJ,MRK,PFE,UNH,ABT,AMGN,CAT,HON,UPS,UNP,LMT,MMM,PG,KO,PEP,WMT,COST,XOM,CVX,COP,SLB,NEE,DUK,SO,SHW,APD,AMT,PLD
2010-01-20,-0.015511884468575765,-0.016534497779898683,-0.010716372512317385,-0.017864906540904002,,0.0014240917478023363,-0.006900390481247243,0.0027694086068259516,,-0.016399597642719144,0.005557264124631978,-0.01715478686746863,0.00046556485317017504,,0.005787837689937181,-0.017402410625754428,-0.016790926060466838,-0.014444358060968998,-0.0076469136046166675,-0.007431702822048081,-0.008224106896441707,-0.01350501131686288,-0.0030651284534402023,0.010043093406102876,-0.0030053346271028403,-0.01664842560016755,0.0007114235863259211,-0.006100055877050092,-0.01938935313860979,-0.011500859446956113,-0.01766541528804222,-0.027699955464071557,-0.0025569122801871735,-0.0047103588879626734,-0.01363659800981365,-0.016440754164254834,-0.006114731963173359,-0.0031516998154192954,-0.011602164964738204,-0.0180633162566739,-0.019388620190733175,-0.012176077972515742,-0.026283569001629647,-0.018044339443889168,-0.009406577308491038,-0.006559012847913603,-0.009817371950257225,-0.013409919709303608,0.0031632620640129616,-0.023676418112979825
2010-01-21,-0.017437340898422526,-0.019142691562862968,-0.009219925862110845,-0.017772543367570393,-0.009643165918594931,-0.011450633388665477,-0.015186595954513216,-0.0681704811662116,-0.06385080021872147,0.0064493556350551096,-0.042115756815945815,-0.04302827635121309,-0.019263151525338973,0.00441821555666122,-0.01877071357245841,-0.031982766988321476,-0.002608752120059954,0.006656097042361919,-0.006300200318590576,0.003011170482685177,-0.008449360416430185,,-0.01827786758640526,-0.023426473906982714,-0.03573558532846466,-0.0428737588242889,-0.012164290767982422,-0.010015424120357608,-0.04992008645648349,-0.039239863483561344,-0.024161628941216318,,-0.014572267779644932,,-0.010142756491942073,-0.020570266476861665,-0.016438049865796334,-0.017606757891403202,-0.012954770655204673,-0.019743860597544405,-0.024744239877530827,,-0.01135363869255368,,-0.01487685252892268,-0.008411268707491093,-0.003066649485457873,-0.020082681726890428,-0.007926696806283218,-0.04869192969563274
2010-01-22,-0.0508711328128173,-0.03561506084482069,-0.027769061510156234,-0.04303105563342058,-0.027506817584725063,-0.04565174897672897,-0.04526000608297531,-0.034633675152250465,-0.0375417452508362,-0.02678436087579472,-0.042865410856797403,-0.05391584693627971,-0.08847897443019237,,-0.02079647916781191,-0.00941957597592702,,-0.04185251545269297,-0.027048127017354595,0.0030014704027667705,-0.010424805780386404,-0.025664904161281754,,-0.030654462886469336,-0.01466024978045466,,-0.019079654582514927,-0.0005296470212687865,-0.046813418241364424,-0.021090053331564107,-0.016040759359097212,-0.024750002528967308,-0.018354321849741062,-0.01486196349612312,,-0.002394189284912418,-0.009066676183320244,0.00037822326121261796,,,-0.021879675493697626,,-0.04598340768239195,-0.018319197892995742,-0.007823821561969702,-0.018572498611273414,-0.010462553868481717,,-0.04178918570209733,-0.023786419058839936
2010-01-25,0.026547297449092566,0.012354518424455563,-0.004980915025018184,0.0008699662844322553,0.004927958941991939,0.020383353474960675,0.024787918982013046,0.001276116507606062,0.005354598073390893,0.014566728938794515,0.005564346921087093,-0.002160822856257294,-0.0209482651257602,-0.018367310739352494,-0.0020033537607462293,0.01004447742441017,0.01114423367881745,-0.009266179704088273,-0.0036140743829031763,-0.004743539665800434,0.010896125624817898,-0.008553035038660006,0.00031647320419159186,-0.0028337402260687483,-0.005818405245192615,-0.004836763847007042,0.0034797803036314967,-0.015849393459048233,0.01627259588074148,0.008489561061687745,0.0,-0.001567489687973378,0.015491764813660325,0.004286320993722281,0.005291410315868106,0.002026305393840744,-0.0026528665142349084,-0.0011339627879709546,0.008375834978398888,-0.0037898722106701754,-0.0005365691266598915,0.0029598407768136603,0.008698911546356936,-0.008134636341692758,0.0066237921588276905,0.007958350851050788,0.01573777759746786,0.02766541462897054,0.023894959744181765,0.0008445142359772007
2010-01-26,0.014033873667284924,0.006120054374909145,,-0.003922019406269683,-0.0029380874391575773,-0.01587342570052952,-0.014456778457846653,-0.01983306637745308,,-0.024520293245860803,,-0.014890094925127162,0.008168968802782395,0.004471383853075217,-0.008727702237102175,-0.01955343932051945,-0.01676334980519778,-0.0069227669434277495,0.003975081268952074,0.011347855736808299,0.001098883184911248,-0.00725984470685237,-0.006824721943518686,-0.004655144310107939,-0.0037207024954084567,-0.017115580333311176,-0.004030393552900691,0.015495938670820664,0.012793767572639059,-0.0062349967100603365,-0.0018737127583143831,0.007033842100329313,0.00026091667799965634,-0.002446828700664483,0.0009889039661579169,-0.0038716122932846986,0.0003321366273336679,0.013710408503190052,0.0065814794704426305,0.0010627070398561145,-0.005379298106123809,-0.006324834700592863,-0.0009118843071660443,0.030320978731868564,0.008963885769772695,0.005169826729311655,0.06425178278435206,-0.008508642086558549,-0.015395826205122809,0.022941904822862735
2010-01-27,0.009376316563199927,0.005746432361100506,-0.0008376692542868547,0.01085738946730519,0.004601896620845203,0.011928846815068006,0.0076793298485799966,0.02288869196750909,0.028039338734563213,0.043855358911134346,0.004100870509016197,0.024263123416786936,0.014850529312443683,-0.0005900376967171717,-0.011529566083711806,0.00950896189610928,-0.009993368618783194,0.027000746081056626,0.003958833599460476,,0.004070728264182311,0.00725984470685237,0.010298651886313959,0.001554451219930364,0.011646888612810713,0.02436209262945388,-0.010702905961569975,0.020294557328344176,-0.044109933841958604,0.0072290467726210395,0.01186643685478872,-0.006093138698120448,0.004548109548368817,0.00817411963870196,0.0019758844336590364,0.006811131417708616,0.0006637343649056326,,-0.006929036476099881,-0.0057811117153581115,-0.0060877652387776315,-0.012370568148634575,-0.0007607687278357034,0.010911737744666805,-0.004173004723338369,-0.0018220129451074207,0.016417340326311702,-0.00908845499954003,0.00281667652923856,0.016360255181262495
2010-01-28,-0.04220019331313485,-0.017338441382038106,-0.016480630646996897,-0.027590438195010947,-0.020633874258967566,-0.015936887732925786,-0.015497663504265624,0.0038069061974264073,0.011780197393439273,0.008825832676262912,0.011745776397376062,-0.016594502727199867,-0.03259193633393842,-0.01451171428556286,0.0010226764963237045,-0.014617104233325184,-0.018243075610244297,0.026370213431835987,-0.018122828963809123,-0.014222588597702313,-0.007528285011691338,-0.006348746189134502,0.005658753320899379,-0.017491705740419583,-0.019666089020076605,0.005699378532621147,0.0009268637963275594,0.0058710012171969694,-0.030011603407795295,-0.010988973871270957,,-0.0362225774002094,-0.012787250004593353,-0.019013339172992083,0.014205419628734006,-0.006072066564974055,-0.00916445664514276,-0.014905309938303635,-0.003134024809126501,-0.00888891665131819,,-0.02974947223904678,-0.016420520539692784,-0.015187387913223382,-0.007194487799225602,-0.0162058097043265,-0.004550696676072441,-0.02334943815014956,-0.008001995658505567,-0.02588998838717993
2010-01-29,,-0.03418606548184311,-0.017623619850736905,-0.0022228289700434445,-0.011051195782208367,-0.02645120300965864,-0.024150098404724485,-0.01377226086739558,-0.012438721387939111,-0.0007028618538202913,-0.030266100947011765,-0.0261668981917631,0.0061257806852950125,-0.008175005155142134,0.0067912201904931635,0.013354559842181146,0.003063518548365174,-0.004931549992448714,0.024210733035174403,-0.006387029077021378,0.003614216999759279,-0.015127919646191756,-0.014843403226233232,0.0055153167553423366,0.0016092922214498984,-0.01294589082876385,-0.01889857156678909,0.006863161183424893,0.007300611304508209,-0.030081327232414523,-0.02038927223775655,-0.017043749018768928,-0.02163782487529131,-0.0032247201263375658,-0.0021097957595692662,0.0012907477280794666,-0.002010573293107054,0.015466480800527371,0.0013939562274849493,-0.008192385312465689,-0.015410664743299662,-0.007265421198716648,-0.018268464650166738,-0.005113902737234444,-0.005429410598638995,0.0015635226353207798,-0.0036240123661643864,-0.014118228992272108,0.0030672361382984015,-0.0008331265496153151
2010-02-01,0.013806217030043255,0.008129241785722385,0.0069142267094894905,0.011504306703062017,0.01845734321549397,0.010766410640340673,0.024150098404724485,0.017564875329592944,0.01568667231479104,0.01743390858487759,0.029221544609749905,0.028709631390551493,0.014499185369941436,0.005795168078731372,-0.0010156753626331394,0.006925501324969607,0.006437494015106626,-0.05355793298442624,0.013475334814916362,0.023117027667177936,0.0054752221555447456,0.015582632179206968,0.003652194003827436,0.003138082985198576,0.006942588710560305,0.003931330090215734,0.007527572379960379,0.004095981101034152,0.013310734670178626,0.01871574040873636,0.010674225493089384,0.029478153653146322,0.004953138488450026,-0.0006216241809817724,0.007123222304864285,0.002393517041952453,0.017952510476230366,0.0009351848244802952,0.008323456043838995,0.026798641040500115,,,0.020741356055065552,0.009592923818529275,0.007232968877564527,0.0,0.019849247964911942,0.011128144542897012,0.01473194074101336,0.024286303220893313
2010-02-02,0.005785936595122498,0.0017582963835867105,0.022989922082846892,0.01267818454681846,0.006874670465397692,0.015182905512744593,0.011216859425329684,0.022948974858223004,0.011605820806126932,-0.004850769208589956,0.024576742971439636,0.017979524729351493,0.020976942181833103,-0.0035709620386499275,0.015462400757376482,0.02171928294021841,0.004043871334975524,-0.006329385924433106,0.02229264481312443,0.002188604767528801,-0.002655346823289939,0.026476500781891676,0.01416474999192241,0.03186271064003732,0.02366667699631142,0.02739117721979456,0.020412106329331436,0.00864749963996081,0.011456716318320126,0.003803053837104553,0.003931820745800341,0.00990104217792398,0.021923764174871074,-0.00012414918047864987,0.014572818631975792,0.012244938002734962,0.007386149362179406,0.00018726161183479917,0.014741393138573589,0.011717196309596556,0.011754759744231347,0.02177070074831544,0.020320135861729316,0.00708458328488204,0.006584529937487815,0.004676732135421524,,-0.00247676772590788,-0.0011611966818416697,0.0040585514729456484
2010-02-03,0.017060003545475322,0.005955527927035575,-0.00042116177282292,0.002169520809224057,0.0010351010885836232,-0.0036516896385077047,-0.004729789365848003,-0.006432401771270246,-0.004497374267562471,-0.02109769805932915,0.001845852731241493,-0.006076643031764473,-0.017841492499289124,0.01809844845581665,0.02535950872594306,-0.019839347200361956,-0.01833010087172271,0.00826238342131469,-0.019478796960311406,0.018261270792498063,0.0010941926796772528,-0.021034158330218045,-0.0056420012961173605,-0.02095605952152768,-0.0233558212346483,-0.021672409232101675,0.0038506611736890406,-0.002704684639185384,-0.0029919659224781903,-0.00787493647324844,0.00425546583391867,0.0007944372708545977,,,-0.003982765758633988,-0.0032745845081212366,0.002286510085261373,0.014476527532455208,-0.005973677086466012,-0.00539081673085251,-0.016795759355056727,-0.0031956065375120524,-0.0019685797849624542,-0.0036372753788977974,-0.007185094682879534,-0.004676732135421524,-0.020183539035257603,-0.005628208822038516,-0.005592911029604686,-0.034195394638341536
2010-02-04,-0.03670399406491098,-0.027981561497872676,-0.02731698452995035,0.0038937506709402214,-0.021395100029533154,,-0.0266455769863434,-0.04934878695231193,-0.05153090501663771,,,-0.04622952022129878,,-0.026303471507592935,-0.03575351514050151,-0.028582584683413348,,-0.026890659482764256,-0.0191497131342091,-0.017792879932397643,-0.03029805036788691,-0.023336862827583627,-0.015680687099350443,-0.042739444149874295,-0.0321988832162492,-0.026149127820533025,-0.015304140011159983,-0.026416750736860006,-0.03798591405125906,,-0.027204870707038697,-0.032271580471700645,-0.009037719087496399,-0.028500311254594735,,-0.02659448481230342,-0.027290266920097395,-0.024245426344686294,,-0.028634398974388464,-0.02545426096395964,,-0.054336046259974236,-0.028333217464783456,-0.016359130013352097,-0.013211541224333878,-0.006245254358026475,-0.033362714427947804,,-0.04544273709469859
2010-02-05,0.017599517382826946,0.00644481645368522,,0.023047701010091348,0.004218387965418735,0.023383890584455447,0.016682001786735956,-0.0013049782296272738,0.016807094440136172,0.013216401142359668,0.022832503165909124,0.023381782573294707,0.00849040033954962,0.008525216560244075,-0.004391213408462491,-0.006463818759322226,0.003834798003502282,0.012428948120267513,,,-0.006300787804717878,-0.00046304350528059146,0.0,-0.010023171735404901,-0.0038906359466865936,0.0024612722355659145,0.0027831916242653243,0.0026042035886426618,0.006786600852736857,-0.006914938440424123,-0.0015724462244790516,0.018200140807685727,-0.00369105537448311,-0.008493973882446326,-0.0016295698462114316,-0.006383805575843393,-0.002181565490945836,0.009020691223681876,0.0010246851486082065,0.001235262892333111,-0.002665727137157514,-0.003744840563804974,-0.007065312261407275,-0.01299489107229257,-0.0030592112509215674,0.0037926137017696426,0.0007829807424228896,-0.07099183490709082,-0.022683145111633163,0.01523450131239601
2010-02-08,-0.006879063875594005,-0.010764398272161912,-0.018427694256421656,-0.008474177336605937,-0.008903630756576852,-0.006182413405540821,0.005643625072005332,-0.015789279719789828,-0.03528180819303772,-0.03677324058414744,-0.02004842583057087,-0.024509368765520012,-0.028404628849004077,0.004094766343753609,-0.0020333002240153775,-0.013712658961546165,-0.012957800772740224,-0.00478189876268198,0.021566828446225816,-0.007126123842498,-0.0065043354770235595,0.007843317808594374,-0.004319545546831005,-0.003818792440628993,-0.0067038636954923625,-0.004002829885992654,-0.0115544308750124,-0.003821131156707569,-0.018922136602405715,-0.01614246671633701,,-0.018364062865344533,-0.01584062810987419,-0.012943099082037168,-0.004742238152928735,-0.008322061341202502,-0.009285878000418357,-0.00977594380954283,-0.007539318608530632,-0.0004661365605231893,-0.014861666679206298,-0.01279522785544085,0.000966441630315007,-0.010818236079419119,0.0,-0.018144585331963725,-0.011014988131544001,,0.014113624093749166,-0.0275912203198323
2010-02-09,0.010607311667894193,0.01040743033623448,0.016727945614708695,0.016459532533009913,,0.015384654826442468,0.012048169320682867,0.018137166346574585,-0.0006909106203387694,0.01053834667705722,0.009157033918065771,0.019729097866461487,0.020181037143169434,0.0055517599533798645,0.012137869652188549,0.011765128137432912,0.01330582438954897,0.010219014153923789,0.009745899346420117,0.010277459574200787,0.019546680543551354,0.0036695174534688846,0.0062335345831163735,-0.0032853574198346003,0.002240134169897434,,0.0,-0.004360682848025821,0.05274000185429317,0.025439968162046522,0.013856001736534118,0.012550192313252495,0.012268185618367955,0.015231922261450315,0.012217992977085146,0.025502993346775416,0.01831864444102216,0.006027012186206271,0.010607089198888087,0.01312299772502934,0.01668646156233944,0.023367843116027576,0.02605786374983632,-0.00921213550145783,0.014598600024863462,0.00512671976028134,0.008978176507896674,,0.01899746492368104,-0.0013333674638085213
2010-02-10,-0.005469175086322942,-0.0007146847318733052,-0.01716056317978909,-0.0054564435303317005,,0.0020336582684983284,0.002563479060290419,0.012425068455322652,0.01372747369079974,0.017443467893528464,0.007447779374765595,0.013909266227974282,0.005577953905444133,-0.003716473952481092,,-0.005211971185464348,,-0.005692728542849634,-0.007649276634870361,-0.005046744925995661,0.002077636524719484,-0.0018333112060857637,-0.0004784737095024916,-0.007430566177756948,-0.007861242236673505,-0.008826837927434994,-0.0016886103378190853,-0.006488758158920582,-0.007124259709618386,,-0.005939947012172375,-0.0004859670076826639,-0.00451656193326766,-0.001271142464988273,-0.0014580477576431328,-0.0040819639868354685,0.005480615617753148,,0.009683598335505028,-0.005383217924690431,-0.007884624571501408,-0.00475436188909617,-0.0017267447582436368,-0.011691197123720132,-0.006146082731158575,-0.000319662659532316,-0.01246561817955305,0.003965643984841005,0.0033719497657687114,-0.0031169930318810657
2010-02-11,0.01803040974278436,0.004634341054636337,0.010331818092241818,0.007129134054345343,0.007463089477792728,0.01861717603409474,0.013980103210366135,0.00385187120345698,-0.0027305455955604074,-0.003685992536999194,0.0027296962868756935,-0.014278027942168148,0.014203413851535007,0.0036419341960218787,0.004319343939878539,0.0013053024322338125,0.005871643648573066,0.022995308025140604,0.011797202666461448,,0.004936710586519677,0.01682990720405897,0.002865353854743624,0.01861021442445754,0.0073017066167309075,0.012456472069088953,0.0052437065709143305,-0.005999667447514678,0.054908948779182065,0.013430601625278094,0.002118127218484922,0.030324902033353585,0.01637457415196275,0.020769757595374028,0.004691308294990204,0.00796252788738494,0.013325806462931578,-0.00300930529114396,0.008752704216194118,0.005996442017853987,0.01375727914160807,0.01317438621312128,0.01728913844329183,0.0008702427347073716,-0.0006167067613698229,0.0012771158520230586,0.01183800520957723,0.002635415617706638,0.02211457190598276,-0.01256740449434135
2010-02-12,0.008570779525449934,-0.006779629309517254,0.0025662851542889165,-0.007129134054345343,0.002180089753732517,0.018276186855548993,0.010878874408090322,-0.0017961141519160506,-0.012379666947778922,-0.00741310531706052,-0.0007787364397993102,0.0014738308999842076,0.003389856131291502,-0.006133697526935933,-0.002988493103295742,0.000652108483211622,-0.0037952690751321683,-0.0035870922533072225,0.00034509684530981133,-0.0031402622564695726,-0.007334061563460281,-0.0004509041016369508,-0.0030248631764631106,,-0.003924874171608472,-0.02879217144654156,0.007257977294207851,-0.00035357757244103283,0.0008898461736799312,-0.009725619031144994,-0.010100678727501755,-0.003149210576334216,-0.01013634481943626,-0.013672401346125795,-0.0032332605373470713,-0.004436527308787852,-0.004422405654897599,-0.003397208915549843,-0.006557584814416817,-0.006767210484878827,-0.0005632156759860507,,-0.003880701202257253,,,-0.004800165839029091,0.0034461499657592043,0.0018984316947938673,0.0023493484094974093,0.021890575753741093
2010-02-16,0.014958837796659852,,0.01694239860851887,0.010050753718975347,0.009870276400732791,0.0140952316559253,0.031137394568214738,0.02834966341975953,0.047965717018862986,0.01879544040574066,,0.024009743572140252,0.03075539894240409,0.015227269651375774,0.013214567009166789,0.02128462291622535,0.008604498888990175,-0.017960712591564176,0.015058409306914822,0.006583049581910583,0.01839270740865162,0.025836515528551818,0.014090635497078008,0.0198452382566221,-0.0045047218476645945,-0.01723901540675543,0.012163806867754534,0.008988821192297713,0.01623753873512923,0.027612951827457266,0.02079745494074947,0.027224100795865347,0.005936300237622927,0.0161611899637939,0.017177049773081432,0.015441229355374286,0.006381545235557784,0.012398990137624022,0.023177852452197722,0.02258246826179322,,0.025358855678146774,0.02077816783998987,0.01761886264976953,0.006172955122352164,0.0225224531638184,0.009183895802919562,0.027063410443847857,0.01721378318254496,0.02917647642699306
